     5.100	    5.8000	    3.2000	     2.600
     5.200	    5.8000	    3.2000	     2.600
     5.300	    5.8000	    3.2000	     2.600
     5.400	    5.8000	    3.2000	     2.600
     5.500	    5.8000	    3.2000	     2.600
     5.600	    5.8000	    3.2000	     2.600
     5.700	    5.8000	    3.2000	     2.600
     5.800	    5.8000	    3.2000	     2.600
     5.900	    5.8000	    3.2000	     2.600
     6.000	    5.8000	    3.2000	     2.600
     6.100	    5.8000	    3.2000	     2.600
     6.200	    5.8000	    3.2000	     2.600
     6.300	    5.8000	    3.2000	     2.600
     6.400	    5.8000	    3.2000	     2.600
     6.500	    5.8000	    3.2000	     2.600
     6.600	    5.8000	    3.2000	     2.600
     6.700	    5.8000	    3.2000	     2.600
     6.800	    5.8000	    3.2000	     2.600
     6.900	    5.8000	    3.2000	     2.600
     7.000	    5.8000	    3.2000	     2.600
     7.100	    5.8000	    3.2000	     2.600
     7.200	    5.8000	    3.2000	     2.600
     7.300	    5.8000	    3.2000	     2.600
     7.400	    5.8000	    3.2000	     2.600
     7.500	    5.8000	    3.2000	     2.600
     7.600	    5.8000	    3.2000	     2.600
     7.700	    5.8000	    3.2000	     2.600
     7.800	    5.8000	    3.2000	     2.600
     7.900	    5.8000	    3.2000	     2.600
     8.000	    5.8000	    3.2000	     2.600
     8.100	    5.8000	    3.2000	     2.600
     8.200	    5.8000	    3.2000	     2.600
     8.300	    5.8000	    3.2000	     2.600
     8.400	    5.8000	    3.2000	     2.600
     8.500	    5.8000	    3.2000	     2.600
     8.600	    5.8000	    3.2000	     2.600
     8.700	    5.8000	    3.2000	     2.600
     8.800	    5.8000	    3.2000	     2.600
     8.900	    5.8000	    3.2000	     2.600
     9.000	    5.8000	    3.2000	     2.600
     9.100	    5.8000	    3.2000	     2.600
     9.200	    5.8000	    3.2000	     2.600
     9.300	    5.8000	    3.2000	     2.600
     9.400	    5.8000	    3.2000	     2.600
     9.500	    5.8000	    3.2000	     2.600
     9.600	    5.8000	    3.2000	     2.600
     9.700	    5.8000	    3.2000	     2.600
     9.800	    5.8000	    3.2000	     2.600
     9.900	    5.8000	    3.2000	     2.600
    10.000	    5.8000	    3.2000	     2.600
    10.100	    5.8000	    3.2000	     2.600
    10.200	    5.8000	    3.2000	     2.600
    10.300	    5.8000	    3.2000	     2.600
    10.400	    5.8000	    3.2000	     2.600
    10.500	    5.8000	    3.2000	     2.600
    10.600	    5.8000	    3.2000	     2.600
    10.700	    5.8000	    3.2000	     2.600
    10.800	    5.8000	    3.2000	     2.600
    10.900	    5.8000	    3.2000	     2.600
    11.000	    5.8000	    3.2000	     2.600
    11.100	    5.8000	    3.2000	     2.600
    11.200	    5.8000	    3.2000	     2.600
    11.300	    5.8000	    3.2000	     2.600
    11.400	    5.8000	    3.2000	     2.600
    11.500	    5.8000	    3.2000	     2.600
    11.600	    5.8000	    3.2000	     2.600
    11.700	    5.8000	    3.2000	     2.600
    11.800	    5.8000	    3.2000	     2.600
    11.900	    5.8000	    3.2000	     2.600
    12.000	    5.8000	    3.2000	     2.600
    12.100	    5.8000	    3.2000	     2.600
    12.200	    5.8000	    3.2000	     2.600
    12.300	    5.8000	    3.2000	     2.600
    12.400	    5.8000	    3.2000	     2.600
    12.500	    5.8000	    3.2000	     2.600
    12.600	    5.8000	    3.2000	     2.600
    12.700	    5.8000	    3.2000	     2.600
    12.800	    5.8000	    3.2000	     2.600
    12.900	    5.8000	    3.2000	     2.600
    13.000	    5.8000	    3.2000	     2.600
    13.100	    5.8000	    3.2000	     2.600
    13.200	    5.8000	    3.2000	     2.600
    13.300	    5.8000	    3.2000	     2.600
    13.400	    5.8000	    3.2000	     2.600
    13.500	    5.8000	    3.2000	     2.600
    13.600	    5.8000	    3.2000	     2.600
    13.700	    5.8000	    3.2000	     2.600
    13.800	    5.8000	    3.2000	     2.600
    13.900	    5.8000	    3.2000	     2.600
    14.000	    5.8000	    3.2000	     2.600
    14.100	    5.8000	    3.2000	     2.600
    14.200	    5.8000	    3.2000	     2.600
    14.300	    5.8000	    3.2000	     2.600
    14.400	    5.8000	    3.2000	     2.600
    14.500	    5.8000	    3.2000	     2.600
    14.600	    5.8000	    3.2000	     2.600
    14.700	    5.8000	    3.2000	     2.600
    14.800	    5.8000	    3.2000	     2.600
    14.900	    5.8000	    3.2000	     2.600
    15.000	    5.8000	    3.2000	     2.600
    15.100	    6.8000	    3.9000	     2.900
    15.200	    6.8000	    3.9000	     2.900
    15.300	    6.8000	    3.9000	     2.900
    15.400	    6.8000	    3.9000	     2.900
    15.500	    6.8000	    3.9000	     2.900
    15.600	    6.8000	    3.9000	     2.900
    15.700	    6.8000	    3.9000	     2.900
    15.800	    6.8000	    3.9000	     2.900
    15.900	    6.8000	    3.9000	     2.900
    16.000	    6.8000	    3.9000	     2.900
    16.100	    6.8000	    3.9000	     2.900
    16.200	    6.8000	    3.9000	     2.900
    16.300	    6.8000	    3.9000	     2.900
    16.400	    6.8000	    3.9000	     2.900
    16.500	    6.8000	    3.9000	     2.900
    16.600	    6.8000	    3.9000	     2.900
    16.700	    6.8000	    3.9000	     2.900
    16.800	    6.8000	    3.9000	     2.900
    16.900	    6.8000	    3.9000	     2.900
    17.000	    6.8000	    3.9000	     2.900
    17.100	    6.8000	    3.9000	     2.900
    17.200	    6.8000	    3.9000	     2.900
    17.300	    6.8000	    3.9000	     2.900
    17.400	    6.8000	    3.9000	     2.900
    17.500	    6.8000	    3.9000	     2.900
    17.600	    6.8000	    3.9000	     2.900
    17.700	    6.8000	    3.9000	     2.900
    17.800	    6.8000	    3.9000	     2.900
    17.900	    6.8000	    3.9000	     2.900
    18.000	    6.8000	    3.9000	     2.900
    18.100	    6.8000	    3.9000	     2.900
    18.200	    6.8000	    3.9000	     2.900
    18.300	    6.8000	    3.9000	     2.900
    18.400	    6.8000	    3.9000	     2.900
    18.500	    6.8000	    3.9000	     2.900
    18.600	    6.8000	    3.9000	     2.900
    18.700	    6.8000	    3.9000	     2.900
    18.800	    6.8000	    3.9000	     2.900
    18.900	    6.8000	    3.9000	     2.900
    19.000	    6.8000	    3.9000	     2.900
    19.100	    6.8000	    3.9000	     2.900
    19.200	    6.8000	    3.9000	     2.900
    19.300	    6.8000	    3.9000	     2.900
    19.400	    6.8000	    3.9000	     2.900
    19.500	    6.8000	    3.9000	     2.900
    19.600	    6.8000	    3.9000	     2.900
    19.700	    6.8000	    3.9000	     2.900
    19.800	    6.8000	    3.9000	     2.900
    19.900	    6.8000	    3.9000	     2.900
    20.000	    6.8000	    3.9000	     2.900
    20.100	    6.8000	    3.9000	     2.900
    20.200	    6.8000	    3.9000	     2.900
    20.300	    6.8000	    3.9000	     2.900
    20.400	    6.8000	    3.9000	     2.900
    20.500	    6.8000	    3.9000	     2.900
    20.600	    6.8000	    3.9000	     2.900
    20.700	    6.8000	    3.9000	     2.900
    20.800	    6.8000	    3.9000	     2.900
    20.900	    6.8000	    3.9000	     2.900
    21.000	    6.8000	    3.9000	     2.900
    21.100	    6.8000	    3.9000	     2.900
    21.200	    6.8000	    3.9000	     2.900
    21.300	    6.8000	    3.9000	     2.900
    21.400	    6.8000	    3.9000	     2.900
    21.500	    6.8000	    3.9000	     2.900
    21.600	    6.8000	    3.9000	     2.900
    21.700	    6.8000	    3.9000	     2.900
    21.800	    6.8000	    3.9000	     2.900
    21.900	    6.8000	    3.9000	     2.900
    22.000	    6.8000	    3.9000	     2.900
    22.100	    6.8000	    3.9000	     2.900
    22.200	    6.8000	    3.9000	     2.900
    22.300	    6.8000	    3.9000	     2.900
    22.400	    6.8000	    3.9000	     2.900
    22.500	    6.8000	    3.9000	     2.900
    22.600	    6.8000	    3.9000	     2.900
    22.700	    6.8000	    3.9000	     2.900
    22.800	    6.8000	    3.9000	     2.900
    22.900	    6.8000	    3.9000	     2.900
    23.000	    6.8000	    3.9000	     2.900
    23.100	    6.8000	    3.9000	     2.900
    23.200	    6.8000	    3.9000	     2.900
    23.300	    6.8000	    3.9000	     2.900
    23.400	    6.8000	    3.9000	     2.900
    23.500	    6.8000	    3.9000	     2.900
    23.600	    6.8000	    3.9000	     2.900
    23.700	    6.8000	    3.9000	     2.900
    23.800	    6.8000	    3.9000	     2.900
    23.900	    6.8000	    3.9000	     2.900
    24.000	    6.8000	    3.9000	     2.900
    24.100	    6.8000	    3.9000	     2.900
    24.200	    6.8000	    3.9000	     2.900
    24.300	    6.8000	    3.9000	     2.900
    24.400	    6.8000	    3.9000	     2.900
    24.500	    8.1106	    4.4910	     3.381
    24.600	    8.1105	    4.4909	     3.381
    24.700	    8.1104	    4.4909	     3.381
    24.800	    8.1104	    4.4909	     3.381
    24.900	    8.1103	    4.4908	     3.381
    25.000	    8.1102	    4.4908	     3.381
    25.100	    8.1102	    4.4907	     3.381
    25.200	    8.1101	    4.4907	     3.381
    25.300	    8.1101	    4.4907	     3.381
    25.400	    8.1100	    4.4906	     3.381
    25.500	    8.1099	    4.4906	     3.381
    25.600	    8.1099	    4.4906	     3.381
    25.700	    8.1098	    4.4905	     3.381
    25.800	    8.1098	    4.4905	     3.381
    25.900	    8.1097	    4.4905	     3.381
    26.000	    8.1096	    4.4904	     3.381
    26.100	    8.1096	    4.4904	     3.381
    26.200	    8.1095	    4.4903	     3.381
    26.300	    8.1094	    4.4903	     3.381
    26.400	    8.1094	    4.4903	     3.381
    26.500	    8.1093	    4.4902	     3.381
    26.600	    8.1093	    4.4902	     3.381
    26.700	    8.1092	    4.4902	     3.380
    26.800	    8.1091	    4.4901	     3.380
    26.900	    8.1091	    4.4901	     3.380
    27.000	    8.1090	    4.4900	     3.380
    27.100	    8.1089	    4.4900	     3.380
    27.200	    8.1089	    4.4900	     3.380
    27.300	    8.1088	    4.4899	     3.380
    27.400	    8.1088	    4.4899	     3.380
    27.500	    8.1087	    4.4899	     3.380
    27.600	    8.1086	    4.4898	     3.380
    27.700	    8.1086	    4.4898	     3.380
    27.800	    8.1085	    4.4898	     3.380
    27.900	    8.1085	    4.4897	     3.380
    28.000	    8.1084	    4.4897	     3.380
    28.100	    8.1083	    4.4896	     3.380
    28.200	    8.1083	    4.4896	     3.380
    28.300	    8.1082	    4.4896	     3.380
    28.400	    8.1081	    4.4895	     3.380
    28.500	    8.1081	    4.4895	     3.380
    28.600	    8.1080	    4.4895	     3.380
    28.700	    8.1080	    4.4894	     3.380
    28.800	    8.1079	    4.4894	     3.380
    28.900	    8.1078	    4.4893	     3.380
    29.000	    8.1078	    4.4893	     3.380
    29.100	    8.1077	    4.4893	     3.380
    29.200	    8.1077	    4.4892	     3.380
    29.300	    8.1076	    4.4892	     3.380
    29.400	    8.1075	    4.4892	     3.380
    29.500	    8.1075	    4.4891	     3.380
    29.600	    8.1074	    4.4891	     3.380
    29.700	    8.1073	    4.4891	     3.380
    29.800	    8.1073	    4.4890	     3.380
    29.900	    8.1072	    4.4890	     3.380
    30.000	    8.1072	    4.4889	     3.380
    30.100	    8.1071	    4.4889	     3.380
    30.200	    8.1070	    4.4889	     3.380
    30.300	    8.1070	    4.4888	     3.380
    30.400	    8.1069	    4.4888	     3.380
    30.500	    8.1068	    4.4888	     3.380
    30.600	    8.1068	    4.4887	     3.380
    30.700	    8.1067	    4.4887	     3.380
    30.800	    8.1067	    4.4886	     3.380
    30.900	    8.1066	    4.4886	     3.380
    31.000	    8.1065	    4.4886	     3.380
    31.100	    8.1065	    4.4885	     3.380
    31.200	    8.1064	    4.4885	     3.380
    31.300	    8.1064	    4.4885	     3.380
    31.400	    8.1063	    4.4884	     3.380
    31.500	    8.1062	    4.4884	     3.380
    31.600	    8.1062	    4.4884	     3.380
    31.700	    8.1061	    4.4883	     3.380
    31.800	    8.1060	    4.4883	     3.380
    31.900	    8.1060	    4.4882	     3.380
    32.000	    8.1059	    4.4882	     3.380
    32.100	    8.1059	    4.4882	     3.380
    32.200	    8.1058	    4.4881	     3.380
    32.300	    8.1057	    4.4881	     3.380
    32.400	    8.1057	    4.4881	     3.380
    32.500	    8.1056	    4.4880	     3.380
    32.600	    8.1055	    4.4880	     3.380
    32.700	    8.1055	    4.4879	     3.380
    32.800	    8.1054	    4.4879	     3.380
    32.900	    8.1054	    4.4879	     3.380
    33.000	    8.1053	    4.4878	     3.380
    33.100	    8.1052	    4.4878	     3.380
    33.200	    8.1052	    4.4878	     3.380
    33.300	    8.1051	    4.4877	     3.380
    33.400	    8.1051	    4.4877	     3.380
    33.500	    8.1050	    4.4877	     3.380
    33.600	    8.1049	    4.4876	     3.380
    33.700	    8.1049	    4.4876	     3.380
    33.800	    8.1048	    4.4875	     3.380
    33.900	    8.1047	    4.4875	     3.380
    34.000	    8.1047	    4.4875	     3.380
    34.100	    8.1046	    4.4874	     3.380
    34.200	    8.1046	    4.4874	     3.380
    34.300	    8.1045	    4.4874	     3.380
    34.400	    8.1044	    4.4873	     3.380
    34.500	    8.1044	    4.4873	     3.380
    34.600	    8.1043	    4.4872	     3.380
    34.700	    8.1043	    4.4872	     3.380
    34.800	    8.1042	    4.4872	     3.380
    34.900	    8.1041	    4.4871	     3.380
    35.000	    8.1041	    4.4871	     3.380
    35.100	    8.1040	    4.4871	     3.380
    35.200	    8.1039	    4.4870	     3.380
    35.300	    8.1039	    4.4870	     3.380
    35.400	    8.1038	    4.4870	     3.380
    35.500	    8.1038	    4.4869	     3.380
    35.600	    8.1037	    4.4869	     3.380
    35.700	    8.1036	    4.4868	     3.380
    35.800	    8.1036	    4.4868	     3.380
    35.900	    8.1035	    4.4868	     3.379
    36.000	    8.1034	    4.4867	     3.379
    36.100	    8.1034	    4.4867	     3.379
    36.200	    8.1033	    4.4867	     3.379
    36.300	    8.1033	    4.4866	     3.379
    36.400	    8.1032	    4.4866	     3.379
    36.500	    8.1031	    4.4865	     3.379
    36.600	    8.1031	    4.4865	     3.379
    36.700	    8.1030	    4.4865	     3.379
    36.800	    8.1030	    4.4864	     3.379
    36.900	    8.1029	    4.4864	     3.379
    37.000	    8.1028	    4.4864	     3.379
    37.100	    8.1028	    4.4863	     3.379
    37.200	    8.1027	    4.4863	     3.379
    37.300	    8.1026	    4.4863	     3.379
    37.400	    8.1026	    4.4862	     3.379
    37.500	    8.1025	    4.4862	     3.379
    37.600	    8.1025	    4.4861	     3.379
    37.700	    8.1024	    4.4861	     3.379
    37.800	    8.1023	    4.4861	     3.379
    37.900	    8.1023	    4.4860	     3.379
    38.000	    8.1022	    4.4860	     3.379
    38.100	    8.1021	    4.4860	     3.379
    38.200	    8.1021	    4.4859	     3.379
    38.300	    8.1020	    4.4859	     3.379
    38.400	    8.1020	    4.4858	     3.379
    38.500	    8.1019	    4.4858	     3.379
    38.600	    8.1018	    4.4858	     3.379
    38.700	    8.1018	    4.4857	     3.379
    38.800	    8.1017	    4.4857	     3.379
    38.900	    8.1017	    4.4857	     3.379
    39.000	    8.1016	    4.4856	     3.379
    39.100	    8.1015	    4.4856	     3.379
    39.200	    8.1015	    4.4856	     3.379
    39.300	    8.1014	    4.4855	     3.379
    39.400	    8.1013	    4.4855	     3.379
    39.500	    8.1013	    4.4854	     3.379
    39.600	    8.1012	    4.4854	     3.379
    39.700	    8.1012	    4.4854	     3.379
    39.800	    8.1011	    4.4853	     3.379
    39.900	    8.1010	    4.4853	     3.379
    40.000	    8.1010	    4.4853	     3.379
    40.100	    8.1009	    4.4852	     3.379
    40.200	    8.1009	    4.4852	     3.379
    40.300	    8.1008	    4.4851	     3.379
    40.400	    8.1007	    4.4851	     3.379
    40.500	    8.1007	    4.4851	     3.379
    40.600	    8.1006	    4.4850	     3.379
    40.700	    8.1005	    4.4850	     3.379
    40.800	    8.1005	    4.4850	     3.379
    40.900	    8.1004	    4.4849	     3.379
    41.000	    8.1004	    4.4849	     3.379
    41.100	    8.1003	    4.4849	     3.379
    41.200	    8.1002	    4.4848	     3.379
    41.300	    8.1002	    4.4848	     3.379
    41.400	    8.1001	    4.4847	     3.379
    41.500	    8.1000	    4.4847	     3.379
    41.600	    8.1000	    4.4847	     3.379
    41.700	    8.0999	    4.4846	     3.379
    41.800	    8.0999	    4.4846	     3.379
    41.900	    8.0998	    4.4846	     3.379
    42.000	    8.0997	    4.4845	     3.379
    42.100	    8.0997	    4.4845	     3.379
    42.200	    8.0996	    4.4844	     3.379
    42.300	    8.0996	    4.4844	     3.379
    42.400	    8.0995	    4.4844	     3.379
    42.500	    8.0994	    4.4843	     3.379
    42.600	    8.0994	    4.4843	     3.379
    42.700	    8.0993	    4.4843	     3.379
    42.800	    8.0992	    4.4842	     3.379
    42.900	    8.0992	    4.4842	     3.379
    43.000	    8.0991	    4.4842	     3.379
    43.100	    8.0991	    4.4841	     3.379
    43.200	    8.0990	    4.4841	     3.379
    43.300	    8.0989	    4.4840	     3.379
    43.400	    8.0989	    4.4840	     3.379
    43.500	    8.0988	    4.4840	     3.379
    43.600	    8.0987	    4.4839	     3.379
    43.700	    8.0987	    4.4839	     3.379
    43.800	    8.0986	    4.4839	     3.379
    43.900	    8.0986	    4.4838	     3.379
    44.000	    8.0985	    4.4838	     3.379
    44.100	    8.0984	    4.4837	     3.379
    44.200	    8.0984	    4.4837	     3.379
    44.300	    8.0983	    4.4837	     3.379
    44.400	    8.0983	    4.4836	     3.379
    44.500	    8.0982	    4.4836	     3.379
    44.600	    8.0981	    4.4836	     3.379
    44.700	    8.0981	    4.4835	     3.379
    44.800	    8.0980	    4.4835	     3.379
    44.900	    8.0979	    4.4835	     3.379
    45.000	    8.0979	    4.4834	     3.379
    45.100	    8.0978	    4.4834	     3.378
    45.200	    8.0978	    4.4833	     3.378
    45.300	    8.0977	    4.4833	     3.378
    45.400	    8.0976	    4.4833	     3.378
    45.500	    8.0976	    4.4832	     3.378
    45.600	    8.0975	    4.4832	     3.378
    45.700	    8.0975	    4.4832	     3.378
    45.800	    8.0974	    4.4831	     3.378
    45.900	    8.0973	    4.4831	     3.378
    46.000	    8.0973	    4.4830	     3.378
    46.100	    8.0972	    4.4830	     3.378
    46.200	    8.0971	    4.4830	     3.378
    46.300	    8.0971	    4.4829	     3.378
    46.400	    8.0970	    4.4829	     3.378
    46.500	    8.0970	    4.4829	     3.378
    46.600	    8.0969	    4.4828	     3.378
    46.700	    8.0968	    4.4828	     3.378
    46.800	    8.0968	    4.4828	     3.378
    46.900	    8.0967	    4.4827	     3.378
    47.000	    8.0966	    4.4827	     3.378
    47.100	    8.0966	    4.4826	     3.378
    47.200	    8.0965	    4.4826	     3.378
    47.300	    8.0965	    4.4826	     3.378
    47.400	    8.0964	    4.4825	     3.378
    47.500	    8.0963	    4.4825	     3.378
    47.600	    8.0963	    4.4825	     3.378
    47.700	    8.0962	    4.4824	     3.378
    47.800	    8.0962	    4.4824	     3.378
    47.900	    8.0961	    4.4823	     3.378
    48.000	    8.0960	    4.4823	     3.378
    48.100	    8.0960	    4.4823	     3.378
    48.200	    8.0959	    4.4822	     3.378
    48.300	    8.0958	    4.4822	     3.378
    48.400	    8.0958	    4.4822	     3.378
    48.500	    8.0957	    4.4821	     3.378
    48.600	    8.0957	    4.4821	     3.378
    48.700	    8.0956	    4.4821	     3.378
    48.800	    8.0955	    4.4820	     3.378
    48.900	    8.0955	    4.4820	     3.378
    49.000	    8.0954	    4.4819	     3.378
    49.100	    8.0953	    4.4819	     3.378
    49.200	    8.0953	    4.4819	     3.378
    49.300	    8.0952	    4.4818	     3.378
    49.400	    8.0952	    4.4818	     3.378
    49.500	    8.0951	    4.4818	     3.378
    49.600	    8.0950	    4.4817	     3.378
    49.700	    8.0950	    4.4817	     3.378
    49.800	    8.0949	    4.4816	     3.378
    49.900	    8.0949	    4.4816	     3.378
    50.000	    8.0948	    4.4816	     3.378
    50.100	    8.0947	    4.4815	     3.378
    50.200	    8.0947	    4.4815	     3.378
    50.300	    8.0946	    4.4815	     3.378
    50.400	    8.0945	    4.4814	     3.378
    50.500	    8.0945	    4.4814	     3.378
    50.600	    8.0944	    4.4814	     3.378
    50.700	    8.0944	    4.4813	     3.378
    50.800	    8.0943	    4.4813	     3.378
    50.900	    8.0942	    4.4812	     3.378
    51.000	    8.0942	    4.4812	     3.378
    51.100	    8.0941	    4.4812	     3.378
    51.200	    8.0941	    4.4811	     3.378
    51.300	    8.0940	    4.4811	     3.378
    51.400	    8.0939	    4.4811	     3.378
    51.500	    8.0939	    4.4810	     3.378
    51.600	    8.0938	    4.4810	     3.378
    51.700	    8.0937	    4.4809	     3.378
    51.800	    8.0937	    4.4809	     3.378
    51.900	    8.0936	    4.4809	     3.378
    52.000	    8.0936	    4.4808	     3.378
    52.100	    8.0935	    4.4808	     3.378
    52.200	    8.0934	    4.4808	     3.378
    52.300	    8.0934	    4.4807	     3.378
    52.400	    8.0933	    4.4807	     3.378
    52.500	    8.0932	    4.4807	     3.378
    52.600	    8.0932	    4.4806	     3.378
    52.700	    8.0931	    4.4806	     3.378
    52.800	    8.0931	    4.4805	     3.378
    52.900	    8.0930	    4.4805	     3.378
    53.000	    8.0929	    4.4805	     3.378
    53.100	    8.0929	    4.4804	     3.378
    53.200	    8.0928	    4.4804	     3.378
    53.300	    8.0928	    4.4804	     3.378
    53.400	    8.0927	    4.4803	     3.378
    53.500	    8.0926	    4.4803	     3.378
    53.600	    8.0926	    4.4802	     3.378
    53.700	    8.0925	    4.4802	     3.378
    53.800	    8.0924	    4.4802	     3.378
    53.900	    8.0924	    4.4801	     3.378
    54.000	    8.0923	    4.4801	     3.378
    54.100	    8.0923	    4.4801	     3.378
    54.200	    8.0922	    4.4800	     3.378
    54.300	    8.0921	    4.4800	     3.377
    54.400	    8.0921	    4.4800	     3.377
    54.500	    8.0920	    4.4799	     3.377
    54.600	    8.0919	    4.4799	     3.377
    54.700	    8.0919	    4.4798	     3.377
    54.800	    8.0918	    4.4798	     3.377
    54.900	    8.0918	    4.4798	     3.377
    55.000	    8.0917	    4.4797	     3.377
    55.100	    8.0916	    4.4797	     3.377
    55.200	    8.0916	    4.4797	     3.377
    55.300	    8.0915	    4.4796	     3.377
    55.400	    8.0915	    4.4796	     3.377
    55.500	    8.0914	    4.4795	     3.377
    55.600	    8.0913	    4.4795	     3.377
    55.700	    8.0913	    4.4795	     3.377
    55.800	    8.0912	    4.4794	     3.377
    55.900	    8.0911	    4.4794	     3.377
    56.000	    8.0911	    4.4794	     3.377
    56.100	    8.0910	    4.4793	     3.377
    56.200	    8.0910	    4.4793	     3.377
    56.300	    8.0909	    4.4793	     3.377
    56.400	    8.0908	    4.4792	     3.377
    56.500	    8.0908	    4.4792	     3.377
    56.600	    8.0907	    4.4791	     3.377
    56.700	    8.0907	    4.4791	     3.377
    56.800	    8.0906	    4.4791	     3.377
    56.900	    8.0905	    4.4790	     3.377
    57.000	    8.0905	    4.4790	     3.377
    57.100	    8.0904	    4.4790	     3.377
    57.200	    8.0903	    4.4789	     3.377
    57.300	    8.0903	    4.4789	     3.377
    57.400	    8.0902	    4.4788	     3.377
    57.500	    8.0902	    4.4788	     3.377
    57.600	    8.0901	    4.4788	     3.377
    57.700	    8.0900	    4.4787	     3.377
    57.800	    8.0900	    4.4787	     3.377
    57.900	    8.0899	    4.4787	     3.377
    58.000	    8.0898	    4.4786	     3.377
    58.100	    8.0898	    4.4786	     3.377
    58.200	    8.0897	    4.4785	     3.377
    58.300	    8.0897	    4.4785	     3.377
    58.400	    8.0896	    4.4785	     3.377
    58.500	    8.0895	    4.4784	     3.377
    58.600	    8.0895	    4.4784	     3.377
    58.700	    8.0894	    4.4784	     3.377
    58.800	    8.0894	    4.4783	     3.377
    58.900	    8.0893	    4.4783	     3.377
    59.000	    8.0892	    4.4783	     3.377
    59.100	    8.0892	    4.4782	     3.377
    59.200	    8.0891	    4.4782	     3.377
    59.300	    8.0890	    4.4781	     3.377
    59.400	    8.0890	    4.4781	     3.377
    59.500	    8.0889	    4.4781	     3.377
    59.600	    8.0889	    4.4780	     3.377
    59.700	    8.0888	    4.4780	     3.377
    59.800	    8.0887	    4.4780	     3.377
    59.900	    8.0887	    4.4779	     3.377
    60.000	    8.0886	    4.4779	     3.377
    60.100	    8.0885	    4.4778	     3.377
    60.200	    8.0885	    4.4778	     3.377
    60.300	    8.0884	    4.4778	     3.377
    60.400	    8.0884	    4.4777	     3.377
    60.500	    8.0883	    4.4777	     3.377
    60.600	    8.0882	    4.4777	     3.377
    60.700	    8.0882	    4.4776	     3.377
    60.800	    8.0881	    4.4776	     3.377
    60.900	    8.0881	    4.4776	     3.377
    61.000	    8.0880	    4.4775	     3.377
    61.100	    8.0879	    4.4775	     3.377
    61.200	    8.0879	    4.4774	     3.377
    61.300	    8.0878	    4.4774	     3.377
    61.400	    8.0877	    4.4774	     3.377
    61.500	    8.0877	    4.4773	     3.377
    61.600	    8.0876	    4.4773	     3.377
    61.700	    8.0876	    4.4773	     3.377
    61.800	    8.0875	    4.4772	     3.377
    61.900	    8.0874	    4.4772	     3.377
    62.000	    8.0874	    4.4771	     3.377
    62.100	    8.0873	    4.4771	     3.377
    62.200	    8.0873	    4.4771	     3.377
    62.300	    8.0872	    4.4770	     3.377
    62.400	    8.0871	    4.4770	     3.377
    62.500	    8.0871	    4.4770	     3.377
    62.600	    8.0870	    4.4769	     3.377
    62.700	    8.0869	    4.4769	     3.377
    62.800	    8.0869	    4.4769	     3.377
    62.900	    8.0868	    4.4768	     3.377
    63.000	    8.0868	    4.4768	     3.377
    63.100	    8.0867	    4.4767	     3.377
    63.200	    8.0866	    4.4767	     3.377
    63.300	    8.0866	    4.4767	     3.377
    63.400	    8.0865	    4.4766	     3.377
    63.500	    8.0864	    4.4766	     3.376
